snapshot_id,product_id,snapshot_date,quantity_start_of_day,quantity_received,quantity_shipped,backorder_quantity,in_transit_quantity
35540,33,2024-09-23,419,134,74,16,0
35541,59,2024-02-25,755,86,9,48,115
35542,50,2024-07-29,578,117,17,24,22
35543,87,2024-01-07,818,166,146,2,47
35544,39,2024-04-04,336,192,61,6,170
35545,94,2024-01-17,9,40,93,49,51
35546,12,2024-09-17,489,171,48,47,5
35547,10,2024-03-07,621,64,99,19,8
35548,59,2024-07-05,918,75,52,44,0
35549,92,2024-11-27,11,141,3,50,171
35550,29,2024-06-25,86,148,148,35,152
35551,14,2024-06-13,139,124,120,16,22
35552,69,2024-01-22,803,181,86,28,92
35553,22,2024-07-06,828,61,38,9,174
35554,67,2023-12-28,1000,155,87,5,145
35555,17,2024-08-06,700,128,36,25,87
35556,45,2024-01-26,307,33,98,31,48
35557,33,2024-09-26,732,32,33,23,22
35558,71,2024-10-17,406,106,114,3,93
35559,92,2024-08-29,299,111,62,4,181
35560,97,2024-08-16,284,179,92,18,92
35561,57,2024-09-23,255,160,2,11,170
35562,61,2024-08-17,515,160,146,34,191
35563,64,2024-04-12,414,48,5,3,64
35564,96,2024-08-13,975,182,33,30,197
35565,27,2024-03-03,367,183,100,38,172
35566,95,2024-04-04,863,16,91,23,2
35567,92,2024-04-30,261,128,95,29,64
35568,2,2024-05-10,860,32,105,0,141
35569,49,2024-05-18,379,152,19,44,30
35570,55,2024-07-18,788,61,91,17,119
35571,23,2024-09-18,468,130,150,0,182
35572,25,2023-12-31,908,108,98,18,138
35573,90,2024-06-09,366,21,131,7,189
35574,85,2024-03-07,439,82,114,35,175
35575,69,2024-08-16,793,0,136,0,67
35576,94,2024-08-14,953,186,94,12,12
35577,66,2024-09-17,950,8,83,19,10
35578,4,2024-07-09,141,141,65,0,111
35579,93,2024-11-21,809,100,16,45,109
35580,58,2024-10-29,891,159,131,11,105
35581,10,2024-11-05,910,195,75,34,134
35582,19,2024-08-31,727,110,40,30,83
35583,62,2024-05-23,992,59,14,47,200
35584,100,2024-10-26,655,81,21,27,104
35585,94,2024-04-09,410,83,114,15,24
35586,25,2024-10-24,797,7,16,32,157
35587,35,2024-06-20,153,27,83,8,196
35588,58,2024-06-16,920,141,26,1,155
35589,96,2024-10-06,376,88,86,30,178
35590,10,2024-10-30,383,15,71,50,60
35591,29,2024-02-09,48,195,27,14,127
35592,63,2024-07-23,445,66,43,30,200
35593,24,2024-03-05,617,118,19,50,198
35594,32,2024-01-17,993,49,145,44,163
35595,50,2024-07-13,825,41,67,4,112
35596,18,2024-05-18,395,181,4,1,90
35597,49,2024-03-09,154,129,116,25,110
35598,19,2024-03-17,750,126,144,44,101
35599,66,2024-10-05,507,64,74,41,118
35600,57,2024-11-16,155,162,29,43,37
35601,36,2024-10-26,883,190,34,15,180
35602,56,2024-10-07,137,33,90,25,159
35603,58,2024-10-03,281,16,82,43,53
35604,66,2024-11-12,62,177,139,11,134
35605,10,2024-01-04,123,134,141,9,23
35606,44,2024-01-15,125,21,63,45,126
35607,48,2024-11-20,494,195,19,20,178
35608,5,2024-07-27,486,74,59,5,200
35609,1,2024-02-10,191,171,142,11,102
35610,38,2024-04-23,242,84,62,46,78
35611,98,2024-03-07,566,121,63,19,154
35612,56,2024-09-23,418,135,32,43,116
35613,78,2024-03-01,693,110,93,16,24
35614,71,2024-04-23,760,49,121,38,102
35615,27,2024-03-23,449,90,98,11,147
35616,52,2024-06-22,314,35,14,10,154
35617,2,2024-11-17,611,171,99,26,36
35618,85,2024-01-03,716,124,30,21,73
35619,98,2024-03-03,405,148,39,50,86
35620,7,2024-11-23,790,196,121,23,99
35621,85,2024-12-13,853,135,142,31,138
35622,29,2024-08-08,707,176,142,0,165
35623,69,2024-10-01,155,110,10,4,67
35624,8,2024-01-14,177,161,32,31,171
35625,88,2024-10-30,33,114,11,7,48
35626,42,2024-06-23,175,118,19,48,160
35627,89,2024-08-16,569,20,5,27,67
35628,53,2023-12-29,43,192,149,9,104
35629,25,2024-10-18,863,91,65,23,74
35630,53,2024-11-12,852,108,145,0,33
35631,32,2024-03-18,60,80,37,27,58
35632,71,2024-06-09,213,77,101,9,156
35633,17,2024-11-23,430,184,57,23,54
35634,10,2024-12-17,115,70,89,50,199
35635,19,2024-03-26,562,195,72,17,119
35636,92,2023-12-30,907,79,122,8,140
35637,82,2024-08-22,707,42,75,24,198
35638,11,2024-07-20,815,148,52,8,107
35639,62,2024-06-20,262,116,68,30,10
35640,33,2023-12-31,788,109,106,4,161
35641,50,2024-03-25,22,125,134,33,127
35642,99,2023-12-21,412,35,29,26,122
35643,56,2024-07-31,161,87,87,26,67
35644,73,2024-01-05,647,35,120,23,90
35645,63,2024-03-13,907,70,143,10,27
35646,50,2024-07-15,259,169,91,41,164
35647,44,2024-05-13,34,95,115,15,97
35648,23,2024-03-31,563,173,15,27,105
35649,18,2024-03-04,88,134,84,32,48
35650,5,2024-11-03,767,162,117,35,157
35651,70,2024-10-27,667,125,80,2,128
35652,86,2024-03-03,277,151,14,42,73
35653,88,2024-01-07,726,170,117,48,42
35654,100,2024-02-10,666,140,9,17,198
35655,68,2024-09-03,409,42,21,1,137
35656,87,2024-11-08,769,14,97,49,189
35657,79,2023-12-27,779,200,144,17,149
35658,90,2024-04-08,57,200,132,35,172
35659,86,2024-07-30,739,92,71,30,178
35660,9,2024-11-13,168,144,96,14,33
35661,24,2024-10-06,466,70,106,17,52
35662,44,2023-12-21,358,25,77,0,176
35663,52,2024-11-08,312,85,141,20,197
35664,11,2024-07-25,726,152,44,45,2
35665,53,2024-09-09,295,18,73,9,153
35666,43,2024-05-23,653,123,30,36,140
35667,86,2024-09-24,10,199,1,17,98
35668,57,2024-08-22,707,25,114,10,152
35669,87,2024-02-09,530,105,96,14,60
35670,8,2023-12-26,657,43,39,15,62
35671,38,2024-08-16,16,106,117,9,84
35672,12,2024-03-13,936,34,18,35,155
35673,82,2024-03-31,911,66,102,23,166
35674,49,2024-03-30,180,99,53,21,14
35675,82,2024-11-24,876,191,4,29,18
35676,84,2024-03-19,518,108,94,8,75
35677,16,2024-02-20,188,59,115,35,155
35678,2,2024-09-30,193,133,132,12,66
35679,95,2024-04-27,485,91,132,27,49
35680,57,2024-05-05,771,134,29,39,54
35681,59,2024-12-11,970,183,38,21,9
35682,95,2024-02-21,27,167,83,31,178
35683,46,2024-10-06,620,43,37,43,87
35684,76,2024-12-03,990,182,22,50,160
35685,26,2024-04-25,403,130,61,45,96
35686,90,2024-01-29,379,74,147,2,32
35687,6,2024-11-24,31,104,121,35,40
35688,16,2024-11-10,680,26,11,6,137
35689,6,2024-03-13,515,65,111,44,152
35690,43,2024-09-16,828,107,60,22,189
35691,39,2023-12-28,190,182,45,8,99
35692,99,2024-07-01,731,190,57,44,70
35693,46,2024-10-18,532,40,120,19,114
35694,89,2024-06-23,211,60,51,20,110
35695,19,2024-06-16,277,97,55,1,63
35696,56,2024-03-07,644,14,123,31,40
35697,96,2024-08-26,553,142,69,45,97
35698,11,2024-02-29,884,164,63,32,42
35699,10,2024-07-12,873,103,100,29,177
35700,57,2024-08-09,595,36,20,34,147
35701,27,2024-05-22,752,181,126,11,130
35702,34,2024-01-23,388,100,6,45,39
35703,50,2024-09-04,284,179,134,12,127
35704,76,2024-01-23,826,168,34,33,93
35705,72,2024-07-27,436,163,69,26,134
35706,58,2024-11-23,248,150,91,46,9
35707,54,2024-08-20,365,188,48,47,53
35708,42,2023-12-25,826,75,89,1,101
35709,2,2024-10-23,48,92,15,26,198
35710,16,2024-06-25,473,169,120,1,101
35711,17,2024-10-17,626,150,3,9,97
35712,19,2024-10-29,501,127,93,18,135
35713,21,2024-12-08,601,76,110,32,183
35714,36,2024-11-20,238,42,97,4,101
35715,83,2024-02-19,31,200,142,7,94
35716,50,2024-03-01,91,74,2,43,101
35717,12,2024-10-31,686,65,102,47,38
35718,90,2024-01-18,254,177,94,44,190
35719,7,2024-10-23,135,96,69,27,137
35720,70,2024-02-25,114,98,18,11,97
35721,54,2024-11-24,384,179,113,42,183
35722,15,2024-07-25,626,175,136,5,109
35723,52,2024-02-13,977,133,79,2,159
35724,84,2024-05-22,73,123,90,17,132
35725,7,2024-06-02,259,19,64,11,148
35726,92,2024-07-31,156,152,53,3,122
35727,79,2024-02-28,605,65,96,11,42
35728,14,2024-02-10,188,118,43,30,128
35729,85,2024-10-09,15,171,73,37,144
35730,32,2024-09-27,964,135,96,46,96
35731,75,2024-09-27,148,174,1,1,34
35732,72,2024-11-14,485,8,131,30,146
35733,1,2024-08-03,848,158,85,12,17
35734,56,2024-02-17,393,21,131,45,11
35735,46,2024-11-04,76,91,72,30,165
35736,61,2024-02-07,505,28,21,29,32
35737,60,2024-08-27,294,77,119,50,183
35738,43,2024-08-25,575,168,27,49,191
35739,48,2024-11-17,365,117,72,2,127
35740,24,2024-03-23,557,138,136,22,82
35741,35,2024-04-08,41,105,132,22,75
35742,18,2024-09-11,590,114,150,6,124
35743,90,2024-09-30,605,67,39,29,152
35744,90,2024-06-29,292,132,28,14,110
35745,46,2023-12-29,562,72,126,35,143
35746,8,2024-01-21,491,118,105,16,175
35747,23,2024-07-11,847,9,30,14,47
35748,100,2024-03-12,284,150,45,5,170
35749,47,2024-07-10,327,104,87,41,31
35750,10,2024-12-11,28,40,17,38,115
35751,2,2024-05-27,447,120,40,19,75
35752,39,2024-05-10,947,150,91,20,162
35753,62,2024-02-07,678,70,50,3,3
35754,25,2024-05-17,933,9,46,14,95
35755,18,2024-06-21,210,18,18,42,2
35756,73,2024-07-05,866,0,53,2,118
35757,54,2024-12-04,675,164,75,6,197
35758,7,2024-04-27,264,106,103,45,198
35759,38,2024-08-08,62,18,15,28,145
35760,59,2023-12-24,46,146,108,2,169
35761,92,2024-09-30,655,149,35,47,39
35762,11,2024-06-28,632,178,133,5,148
35763,86,2023-12-31,130,168,31,41,106
35764,12,2024-04-10,834,112,30,13,29
35765,61,2024-09-21,508,39,10,49,41
35766,99,2024-03-29,611,48,56,1,179
35767,22,2024-11-12,880,122,55,3,91
35768,5,2024-06-25,23,146,113,16,14
35769,52,2024-04-02,23,73,150,43,185
35770,17,2024-08-10,594,50,66,25,140
35771,66,2024-11-24,408,135,67,30,131
35772,66,2024-05-30,918,175,124,20,119
35773,52,2023-12-24,106,53,103,44,154
35774,63,2024-07-01,616,108,104,30,42
35775,56,2024-01-17,851,190,25,3,10
35776,47,2024-02-10,289,139,3,16,180
35777,71,2024-04-17,41,5,145,21,71
35778,39,2024-04-27,735,43,15,24,155
35779,33,2024-08-22,819,149,131,23,50
35780,42,2024-07-28,44,85,111,12,90
35781,98,2024-03-07,221,23,3,46,50
35782,60,2024-11-07,163,77,136,7,145
35783,88,2024-01-01,75,54,25,4,96
35784,8,2024-01-12,933,174,87,5,158
35785,13,2024-12-10,816,83,74,49,78
35786,5,2024-07-03,450,9,6,27,172
35787,96,2024-07-14,820,174,61,26,55
35788,75,2024-05-25,23,15,89,47,169
35789,99,2024-11-01,832,118,137,19,179
35790,57,2024-12-01,310,25,103,50,119
35791,34,2024-04-03,601,89,50,20,138
35792,40,2024-08-20,925,196,118,1,3
35793,22,2024-08-23,212,50,141,14,20
35794,11,2024-04-20,285,88,42,14,199
35795,15,2024-10-05,793,57,27,10,52
35796,45,2024-03-09,484,80,63,41,149
35797,93,2024-05-15,174,140,147,2,177
35798,7,2024-01-21,439,49,16,30,126
35799,58,2024-03-13,805,156,113,32,11
35800,46,2024-10-17,127,67,15,39,76
35801,53,2024-05-24,175,96,94,46,179
35802,7,2024-11-28,650,82,132,16,150
35803,56,2024-04-15,466,188,62,25,1
35804,24,2024-02-17,417,198,39,45,72
35805,15,2024-03-17,64,96,76,26,91
35806,26,2024-06-16,313,18,38,16,185
35807,37,2024-03-22,540,31,61,8,2
35808,64,2024-04-01,936,56,131,31,21
35809,91,2024-01-12,573,38,119,42,180
35810,93,2024-09-11,891,113,22,19,92
35811,57,2024-11-14,748,13,28,46,156
35812,47,2024-05-01,890,79,3,30,169
35813,84,2024-04-28,812,117,132,8,19
35814,17,2024-01-27,127,48,72,35,59
35815,48,2024-02-12,518,8,16,18,50
35816,56,2023-12-18,689,65,103,6,80
35817,24,2024-03-19,103,181,148,13,126
35818,11,2024-07-07,283,99,71,11,42
35819,81,2024-09-10,149,187,13,14,184
35820,12,2024-02-02,518,88,82,40,132
35821,48,2024-09-30,333,168,75,50,51
35822,30,2024-07-12,485,20,2,43,170
35823,96,2024-08-10,822,7,110,20,136
35824,44,2024-04-14,42,5,70,36,6
35825,14,2024-09-24,855,99,2,41,88
35826,84,2024-01-22,186,4,8,1,122
35827,16,2024-01-30,700,9,103,32,135
35828,45,2024-10-04,394,114,124,11,138
35829,42,2024-07-03,248,14,120,4,103
35830,17,2024-05-29,59,172,119,6,49
35831,35,2024-04-26,40,125,43,41,173
35832,5,2024-02-09,447,151,77,34,86
35833,27,2024-07-04,322,74,123,20,96
35834,16,2024-05-30,646,26,89,15,137
35835,47,2024-11-10,818,80,73,23,39
35836,80,2024-10-15,794,115,92,22,131
35837,48,2024-06-22,644,95,94,33,171
35838,99,2024-01-26,822,113,9,25,3
35839,51,2024-09-21,578,53,96,48,23
35840,96,2024-09-10,426,165,70,32,0
35841,77,2024-11-05,260,144,144,44,106
35842,45,2024-10-08,262,74,8,37,9
35843,68,2024-11-27,813,170,77,19,2
35844,8,2024-06-16,582,71,3,6,184
35845,33,2024-11-19,201,31,15,17,3
35846,59,2024-06-24,522,144,112,31,134
35847,21,2024-03-21,112,188,124,21,193
35848,56,2024-11-10,848,121,145,8,121
35849,11,2024-01-15,478,110,132,49,128
35850,92,2024-10-09,907,7,129,23,127
35851,20,2024-04-23,870,96,107,25,35
35852,65,2023-12-24,568,144,86,49,55
35853,27,2024-08-09,708,10,18,10,109
35854,11,2024-09-14,526,37,107,37,99
35855,7,2024-03-12,330,179,142,31,37
35856,96,2024-10-22,590,49,70,23,19
35857,38,2024-01-17,205,196,34,13,145
35858,44,2024-12-15,759,166,73,9,104
35859,49,2024-08-07,19,171,34,27,124
35860,39,2024-08-07,384,104,9,30,161
35861,4,2023-12-19,570,13,118,16,9
35862,65,2024-07-13,410,30,58,30,187
35863,59,2024-09-21,829,141,31,43,199
35864,10,2024-11-07,794,35,17,42,169
35865,36,2024-02-24,467,91,111,18,3
35866,70,2024-08-05,138,31,77,44,89
35867,2,2024-03-05,216,194,37,25,172
35868,64,2023-12-26,78,27,77,50,0
35869,44,2024-04-22,421,142,40,11,182
35870,99,2024-03-07,756,92,114,27,82
35871,24,2024-04-02,150,167,79,25,79
35872,9,2024-08-04,407,153,120,9,26
35873,87,2024-11-26,106,38,70,9,14
35874,75,2024-11-20,94,89,28,23,119
35875,84,2024-11-01,363,44,119,26,103
35876,79,2024-04-02,873,142,53,26,72
35877,99,2024-05-16,527,94,111,1,171
35878,68,2024-09-06,408,84,23,44,38
35879,76,2024-10-15,157,38,0,35,96
35880,93,2024-04-11,200,42,73,32,121
35881,28,2024-09-26,827,154,114,5,103
35882,41,2024-09-17,565,49,73,41,64
35883,1,2023-12-30,233,42,42,16,67
35884,53,2024-08-09,695,196,131,35,62
35885,50,2024-07-29,624,79,110,17,24
35886,71,2024-04-02,198,35,94,6,54
35887,93,2024-03-03,610,170,90,12,137
35888,45,2024-01-31,284,33,138,39,24
35889,58,2024-01-13,658,130,89,11,103
35890,38,2024-03-08,450,80,141,30,8
35891,31,2024-08-19,254,41,46,43,4
35892,54,2024-06-09,840,64,138,31,132
35893,29,2024-08-28,583,139,110,26,15
35894,61,2024-09-12,871,155,29,11,69
35895,22,2024-09-24,956,97,54,19,80
35896,12,2024-04-03,781,161,148,36,30
35897,69,2024-08-20,91,27,108,37,14
35898,91,2024-07-27,930,200,29,1,56
35899,9,2024-10-04,390,72,46,47,6
35900,3,2024-04-03,603,155,116,3,119
35901,47,2024-01-19,893,105,130,25,125
35902,28,2024-02-13,87,39,22,21,116
35903,23,2024-06-18,918,78,127,10,116
35904,87,2024-02-23,424,117,134,41,113
35905,5,2023-12-31,849,82,115,34,17
35906,43,2024-10-11,940,39,122,23,164
35907,61,2024-02-25,270,143,75,44,44
35908,25,2024-11-29,177,37,1,10,193
35909,30,2024-12-15,787,127,47,24,154
35910,80,2024-09-19,309,6,43,14,69
35911,9,2024-08-13,253,37,22,12,96
35912,24,2024-04-12,549,76,31,36,19
35913,32,2024-09-27,140,185,6,3,11
35914,99,2024-07-03,799,134,100,32,2
35915,91,2024-01-12,796,144,147,27,110
35916,66,2024-01-26,924,145,28,26,28
35917,62,2024-03-14,627,24,59,42,198
35918,100,2024-07-17,219,173,0,41,95
35919,99,2024-05-19,157,100,143,50,43
35920,51,2024-12-03,388,132,73,36,143
35921,13,2024-05-04,63,190,123,14,0
35922,33,2024-03-17,148,169,138,19,15
35923,61,2024-02-28,21,100,105,36,9
35924,89,2024-08-26,862,29,13,6,146
35925,57,2024-01-29,253,179,147,29,69
35926,20,2023-12-29,680,148,141,26,199
35927,37,2024-02-10,751,158,7,30,56
35928,51,2024-05-27,607,100,45,31,108
35929,42,2024-01-21,631,110,75,2,163
35930,35,2024-04-20,412,109,63,23,12
35931,64,2024-07-19,53,20,118,8,48
35932,99,2024-03-02,61,26,146,18,6
35933,72,2023-12-24,287,19,7,34,119
35934,15,2024-06-15,72,43,26,44,85
35935,1,2024-07-08,518,195,39,2,25
35936,39,2024-04-15,507,9,31,35,45
35937,39,2024-11-21,716,165,134,20,114
35938,65,2024-04-13,895,86,140,22,148
35939,94,2024-07-05,380,173,132,7,145
35940,93,2024-09-25,17,199,56,39,69
35941,77,2024-04-07,18,77,126,47,84
35942,59,2024-01-03,495,17,143,14,111
35943,28,2024-04-19,343,181,140,12,53
35944,33,2024-03-08,952,198,25,15,175
35945,17,2024-03-25,750,190,107,27,78
35946,17,2024-03-25,405,146,137,7,20
35947,28,2024-07-03,472,79,11,27,15
35948,54,2024-06-19,289,155,150,35,30
35949,65,2024-10-22,533,182,38,7,123
35950,95,2024-01-12,993,131,103,35,134
35951,90,2024-09-21,185,132,108,10,24
35952,78,2024-04-13,888,27,87,1,115
35953,5,2024-05-11,937,64,90,3,199
35954,18,2024-04-16,299,162,149,43,81
35955,62,2024-07-17,909,158,15,13,126
35956,99,2024-05-08,456,75,51,44,179
35957,15,2024-10-21,965,122,148,33,8
35958,30,2024-06-07,673,185,64,12,150
35959,35,2024-12-09,602,105,16,34,130
35960,86,2024-03-20,949,70,125,28,170
35961,9,2024-01-02,826,67,33,40,152
35962,91,2024-02-01,33,106,85,33,93
35963,83,2024-02-01,415,77,84,39,86
35964,75,2024-04-24,991,118,67,16,129
35965,83,2024-02-10,35,192,49,19,154
35966,69,2024-07-16,340,78,150,48,39
35967,86,2024-01-10,162,108,59,11,57
35968,67,2024-10-29,259,57,67,36,134
35969,5,2024-10-20,873,120,105,23,9
35970,34,2024-08-12,682,185,107,33,59
35971,87,2024-04-15,227,110,131,18,173
35972,27,2024-01-29,803,185,142,21,180
35973,77,2024-07-24,58,50,76,9,21
35974,69,2024-12-17,617,115,138,4,30
35975,83,2024-06-30,221,175,91,15,109
35976,12,2024-02-13,699,103,130,42,95
35977,75,2024-01-29,924,200,9,20,95
35978,32,2024-07-31,401,151,116,38,53
35979,45,2024-10-27,342,105,105,21,0
35980,66,2024-03-19,425,97,28,22,5
35981,14,2024-10-15,877,84,82,16,189
35982,20,2024-07-13,37,50,75,21,113
35983,26,2024-07-05,20,114,131,7,178
35984,49,2024-02-12,655,103,142,26,57
35985,45,2024-06-22,576,121,80,0,160
35986,64,2024-11-01,247,37,30,2,140
35987,38,2024-11-07,963,164,118,33,173
35988,93,2024-06-10,445,3,33,15,182
35989,62,2024-02-21,219,198,136,21,68
35990,94,2024-08-13,520,149,24,6,71
35991,93,2024-08-14,714,29,57,46,47
35992,45,2024-02-01,172,165,129,20,166
35993,69,2024-06-18,47,158,125,14,43
35994,28,2024-03-30,642,118,138,30,157
35995,36,2024-07-15,492,19,145,28,2
35996,80,2024-10-11,495,158,29,6,120
35997,10,2024-09-25,918,35,46,50,109
35998,33,2024-07-19,559,3,143,38,83
35999,79,2024-09-12,825,10,116,21,72
36000,13,2024-10-22,288,86,147,37,117
36001,4,2024-12-12,585,143,142,5,1
36002,65,2024-06-20,7,191,134,5,42
36003,63,2023-12-24,281,81,66,34,156
36004,62,2024-04-23,741,162,113,29,27
36005,97,2024-05-03,502,110,4,9,114
36006,61,2024-12-05,423,39,115,12,168
36007,37,2024-08-10,974,37,148,0,41
36008,52,2024-02-12,100,87,64,40,122
36009,28,2024-08-28,895,129,136,19,183
36010,49,2024-08-28,764,177,1,45,76
36011,92,2024-11-26,435,74,85,36,18
36012,9,2024-06-29,528,114,15,0,119
36013,66,2024-11-03,859,185,50,33,181
36014,47,2024-03-20,452,133,125,14,105
36015,23,2024-05-09,475,151,123,41,23
36016,72,2024-01-12,299,61,14,44,176
36017,1,2024-12-01,631,17,10,14,55
36018,35,2024-05-22,124,146,69,6,186
36019,88,2024-10-29,642,70,61,7,116
36020,94,2024-08-26,515,131,150,5,171
36021,87,2024-11-01,495,113,10,29,84
36022,10,2024-09-26,944,96,123,28,161
36023,32,2024-03-24,876,55,22,10,58
36024,77,2024-06-03,27,122,24,8,43
36025,100,2024-11-10,764,180,42,24,145
36026,30,2024-07-21,197,103,107,26,98
36027,13,2024-08-31,928,23,12,11,122
36028,16,2024-04-08,850,92,78,43,15
36029,74,2024-10-02,304,9,65,28,144
36030,36,2024-04-25,877,153,75,22,19
36031,78,2024-05-30,290,151,0,32,119
36032,68,2024-02-07,443,133,58,28,151
36033,64,2024-04-30,650,112,100,2,8
36034,1,2024-07-28,626,190,52,46,89
36035,99,2024-03-27,136,182,146,44,176
36036,1,2024-08-06,476,50,107,42,131
36037,89,2024-05-08,977,85,111,12,180
36038,18,2024-09-02,442,31,44,20,125
36039,67,2024-09-21,834,123,12,37,63
36040,39,2024-03-23,288,101,80,44,30
36041,12,2024-03-29,346,135,150,19,2
36042,74,2024-03-12,825,119,89,30,73
36043,63,2024-04-11,904,96,109,36,134
36044,87,2024-02-14,595,192,12,7,76
36045,52,2023-12-21,639,36,59,17,77
36046,29,2023-12-18,483,58,43,3,59
36047,39,2024-05-13,114,166,91,19,100
36048,18,2024-03-10,782,41,97,12,15
36049,59,2024-03-24,30,102,69,3,165
36050,26,2024-03-22,682,114,142,42,79
36051,95,2024-10-06,904,173,116,5,98
36052,57,2024-08-12,968,139,32,25,79
36053,25,2024-01-11,766,34,101,20,131
36054,48,2024-10-27,877,25,17,28,184
36055,22,2024-02-20,661,93,55,2,184
36056,13,2024-10-04,846,32,29,49,161
36057,7,2024-02-26,871,49,56,0,31
36058,67,2023-12-24,762,31,30,0,95
36059,13,2024-07-30,253,186,121,42,32
36060,92,2024-10-27,767,30,139,9,42
36061,13,2024-06-09,890,47,124,50,157
36062,28,2024-05-02,526,137,88,3,113
36063,92,2024-02-10,366,131,143,16,107
36064,59,2024-02-03,293,184,148,40,114
36065,47,2024-11-09,289,184,29,5,179
36066,100,2024-02-12,444,177,33,29,41
36067,6,2024-06-25,120,139,130,20,9
36068,55,2024-05-24,555,141,121,5,142
36069,12,2024-04-30,376,76,122,12,12
36070,22,2024-07-21,336,6,32,30,111
36071,17,2024-08-23,278,170,88,37,84
36072,64,2024-10-06,572,193,84,26,9
36073,28,2024-06-27,613,153,12,18,100
36074,88,2024-11-13,625,93,147,38,166
36075,40,2024-09-11,757,188,138,32,35
36076,8,2024-07-08,829,38,33,29,194
36077,77,2024-03-02,529,4,121,44,37
36078,98,2024-02-18,901,74,65,22,16
36079,4,2024-11-21,540,19,91,42,180
36080,36,2023-12-31,87,57,18,5,47
36081,16,2024-06-01,611,120,40,43,24
36082,23,2024-03-01,448,50,123,0,84
36083,98,2024-01-23,303,24,110,50,142
36084,29,2024-04-10,162,120,46,45,85
36085,80,2024-02-12,931,141,19,46,19
36086,36,2024-02-16,587,188,78,42,55
36087,39,2024-11-10,41,113,85,20,21
36088,85,2024-10-11,311,169,7,12,186
36089,91,2024-11-08,338,93,50,6,101
36090,34,2024-07-06,34,48,55,4,5
36091,91,2024-04-26,738,106,18,12,155
36092,14,2024-01-16,56,151,145,47,125
36093,45,2024-01-25,708,178,144,19,65
36094,58,2024-10-23,37,18,141,24,45
36095,61,2024-03-30,50,72,39,47,129
36096,87,2023-12-25,583,44,69,15,26
36097,60,2024-01-25,552,179,100,6,102
36098,60,2024-09-03,154,177,45,43,104
36099,14,2024-04-01,483,149,25,1,169
36100,16,2024-01-06,123,199,121,46,96
36101,57,2024-03-20,165,76,99,20,47
36102,69,2024-09-05,99,37,45,38,143
36103,94,2024-02-26,815,70,129,15,195
36104,41,2024-05-25,413,40,128,9,137
36105,4,2024-02-21,546,134,105,45,131
36106,96,2024-03-28,389,85,62,36,14
36107,24,2024-08-24,632,128,50,38,59
36108,12,2024-12-01,346,178,39,43,98
36109,11,2024-05-30,891,56,123,14,182
36110,80,2024-08-11,67,3,77,42,65
36111,58,2024-08-05,170,123,144,42,134
36112,53,2024-05-19,965,106,25,15,153
36113,42,2024-05-11,29,0,43,31,195
36114,1,2024-01-03,635,110,19,20,115
36115,23,2024-04-26,48,31,76,18,200
36116,38,2024-09-21,93,136,140,48,21
36117,61,2024-06-16,262,56,108,30,170
36118,37,2024-05-12,850,72,129,10,141
36119,99,2024-10-31,917,179,121,10,107
36120,69,2024-02-22,942,25,124,6,54
36121,48,2024-03-19,761,60,137,23,19
36122,37,2024-11-21,676,76,117,11,109
36123,45,2024-07-05,823,24,68,6,62
36124,18,2024-06-02,892,109,74,10,111
36125,37,2024-02-04,503,153,86,22,65
36126,10,2024-07-28,92,187,62,18,190
36127,36,2024-06-09,505,185,37,19,123
36128,29,2024-03-19,747,112,64,2,42
